// HSK 3.0/Level 7-9
朝着	chao2zhe5	towards
嘲弄	chao2nong4	1 to tease 2 to poke fun at 3 to make fun of
嘲笑	chao2xiao4	1 to jeer at 2 to deride 3 to ridicule 4 mockery 5 derision
吵嘴	chao3zui3	to quarrel
车道	che1dao4	1 traffic lane 2 driveway
车祸	che1huo4	traffic accident; car crash M: 起qǐ [起]
车间	che1jian1	workshop M: 个gè [个]
车轮	che1lun2	wheel
车速	che1su4	vehicle speed
车位	che1wei4	1 parking spot 2 unloading point 3 garage place 4 stand for taxi
车厢	che1xiang1	carriage M: 节jié [节]
车型	che1xing2	vehicle model (i.e. particular version of a car or motorcycle etc)
车轴	che1zhou2	axle M: 根gēn [根]
扯	che3	1 to pull 2 to tear 3 (of cloth, thread etc) to buy 4 to chat 5 to gossip 6 (coll.) (Tw) ridiculous 7 hokey
彻夜	che4ye4	the whole night
撤	che4	to remove; to take away
撤换	che4huan4	1 to dismiss and replace (sb) 2 to replace (sb or sth)
沉甸甸	chen2dian4dian4	heavy
沉淀	chen2dian4	1 (chemistry) to settle; to precipitate 2 (chemistry) sediment; precipitate 3 (fig.) (of emotions, thoughts, experience etc) to settle and be absorbed over time; to take shape gradually (through reflection or maturation)
沉浸	chen2jin4	1 to soak 2 to permeate 3 to immerse
沉闷	chen2men4	1 oppressive (of weather) 2 heavy 3 depressed 4 not happy 5 (of sound) dull 6 muffled
沉迷	chen2mi2	1 to be engrossed 2 to be absorbed with 3 to lose oneself in 4 to be addicted to
沉思	chen2si1	1 to contemplate 2 to ponder 3 contemplation 4 meditation
沉稳	chen2wen3	1 steady 2 calm 3 unflustered
沉着	chen2zhuo2	1 steady 2 calm and collected 3 not nervous
陈旧	chen2jiu4	old-fashioned; out of date; obsolete; antiquated
陈列	chen2lie4	to display; to exhibit
陈述	chen2shu4	to state; to declare
衬托	chen4tuo1	to serve to highlight; to serve as a backdrop or contrasting element
趁	chen4	1 to avail oneself of 2 to take advantage of
趁机	chen4ji1	to seize an opportunity
趁早	chen4zao3	1 as soon as possible 2 at the first opportunity 3 the sooner the better 4 before it's too late
趁着	chen4zhe5
称呼	cheng1hu5	1 to call; to address as 2 form of address; appellation
称作	cheng1zuo4	to be called; to be known as
成才	cheng2cai2	1 to make sth of oneself 2 to become a person who is worthy of respect
成家	cheng2jia1	1 to settle down and get married (of a man) 2 to become a recognized expert
成年	cheng2nian2	1 to grow to adulthood 2 fully grown; adult 3 the whole year
成千上万	cheng2qian1shang4wan4	1 lit. by the thousands and tens of thousands (idiom) 2 fig. untold numbers; innumerable; countless
成群结队	cheng2qun2jie2dui4	(idiom) making up a group; forming a troupe; in large numbers; as a large crowd
成天	cheng2tian1	1 (coll.) all day long 2 all the time
成问题	cheng2wen4ti2	1 to be a problem 2 problematic 3 questionable
成型	cheng2xing2	1 to become shaped 2 to become formed
呈现	cheng2xian4	1 to appear 2 to emerge 3 to present (a certain appearance) 4 to demonstrate
诚恳	cheng2ken3	1 sincere 2 honest 3 cordial
诚心诚意	cheng2xin1cheng2yi4	earnestly and sincerely (idiom); with all sincerity
诚意	cheng2yi4	sincerity; good faith
诚挚	cheng2zhi4	1 sincere 2 cordial
承包	cheng2bao1	1 to contract 2 to undertake (a job)
承载	cheng2zai4	1 to bear the weight 2 to sustain
城墙	cheng2qiang2	city wall
乘人之危	cheng2ren2zhi1wei1	to take advantage of sb's precarious position
盛	sheng4	1 flourishing 2 vigorous 3 magnificent 4 extensively
惩处	cheng2chu3	1 to punish 2 to administer justice
惩罚	cheng2fa2	1 penalty 2 punishment 3 to punish
澄清	cheng2qing1	1 clear (of liquid) 2 limpid 3 to clarify 4 to make sth clear 5 to be clear (about the facts)
橙汁	cheng2zhi1	orange juice M: 瓶píng [瓶] / 杯bēi [杯] / 罐guàn [罐] / 盒hé [盒]
逞能	cheng3neng2	1 to show off one's ability 2 to boast one's merits
逞强	cheng3qiang2	1 to show off 2 to try to be brave
秤	cheng4	steelyard balance; Roman balance M: 台tái [台]
吃不上	chi1bu5shang4	1 unable to get anything to eat 2 to miss a meal
吃喝玩乐	chi1he1wan2le4	1 lit. to eat, drink, play and be merry (idiom) 2 fig. to abandon oneself to a life of pleasure
吃苦	chi1ku3	to bear hardships
吃亏	chi1kui1	1 to suffer losses 2 to come to grief 3 to lose out 4 to get the worst of it 5 to be at a disadvantage 6 unfortunately
痴呆	chi1dai1	1 stupid; dull 2 (medicine) dementia
痴迷	chi1mi2	1 infatuated 2 obsessed
痴心	chi1xin1	infatuation
池塘	chi2tang2	1 pool 2 pond
驰名	chi2ming2	famous
迟迟	chi2chi2	1 late (with a task etc) 2 slow
迟疑	chi2yi2	to hesitate
迟早	chi2zao3	sooner or later
持	chi2	1 to hold 2 to grasp 3 to support 4 to maintain 5 to persevere 6 to manage 7 to run (i.e. administer) 8 to control
持久	chi2jiu3	1 lasting 2 enduring 3 persistent 4 permanent 5 protracted 6 endurance 7 persistence 8 to last long
持之以恒	chi2zhi1yi3heng2	to pursue unremittingly (idiom); to persevere
尺度	chi3du4	1 scale 2 yardstick
耻辱	chi3ru3	1 disgrace 2 shame 3 humiliation
耻笑	chi3xiao4	1 to sneer at sb 2 to ridicule
赤字	chi4zi4	1 (financial) deficit 2 red letter
翅膀	chi4bang3	wing M: 只zhī [只] / 对duì [对]
冲刺	chong1ci4	1 (sports) to sprint; to spurt; to dash 2 to put in a big effort to achieve a goal as the deadline approaches
冲浪	chong1lang4	1 to surf 2 surfing
冲洗	chong1xi3	1 to rinse; to wash 2 (photography) to develop (film)
冲撞	chong1zhuang4	1 to collide 2 jerking motion 3 to impinge 4 to offend 5 to provoke
充	chong1	1 sufficient; full 2 to fill 3 to serve as; to act as 4 to act falsely as; to pose as
充当	chong1dang1	1 to serve as 2 to act as 3 to play the role of
充沛	chong1pei4	abundant; plentiful
充实	chong1shi2	1 rich 2 full 3 substantial 4 to enrich 5 to augment 6 to substantiate (an argument)
重播	chong2bo1	1 to replay 2 to rerun 3 (agriculture) to reseed 4 to oversow
重叠	chong2die2	1 to overlap 2 to superimpose 3 to telescope 4 to run together 5 to duplicate 6 one over another 7 superposition 8 an overlap 9 redundancy 10 reduplication (in Chinese grammar, e.g. 散散步sànsànbù [散散步] to have a stroll)
重返	chong2fan3	to return to
重合	chong2he2	1 to match up 2 to coincide
重申	chong2shen1	1 to reaffirm 2 to reiterate
重现	chong2xian4	to reappear
崇高	chong2gao1	1 majestic 2 sublime
崇尚	chong2shang4	1 to hold up (as an model) 2 to hold in esteem 3 to revere 4 to advocate
宠	chong3	1 to love 2 to pamper 3 to spoil 4 to favor
宠爱	chong3ai4	to dote on sb
抽签	chou1qian1	1 to perform divination with sticks 2 to draw lots 3 a ballot (in share dealing)
抽屉	chou1ti5	drawer
抽象	chou1xiang4	1 abstract 2 abstraction M: 种zhǒng [种]
仇	chou2	1 hatred 2 animosity 3 enmity 4 foe 5 enemy 6 to feel animosity toward (the wealthy, foreigners etc)
仇恨	chou2hen4	1 to hate 2 hatred 3 enmity 4 hostility
仇人	chou2ren2	1 foe 2 one's personal enemy
稠	chou2	1 dense 2 crowded 3 thick 4 many
稠密	chou2mi4	dense
愁眉苦脸	chou2mei2ku3lian3	1 to look anxious (idiom) 2 to look miserable
筹	chou2	1 chip (in gambling); token (for counting); ticket 2 to prepare; to plan; to raise (funds) 3 resource; way; means
筹办	chou2ban4	to arrange; to make preparations
筹备	chou2bei4	1 preparations 2 to get ready for sth
筹措	chou2cuo4	to raise (money)
筹划	chou2hua4	to plan and prepare
筹集	chou2ji2	to collect money; to raise funds
筹码	chou2ma3	bargaining chip; gaming chip; casino token
丑恶	chou3e4	1 ugly 2 repulsive
丑陋	chou3lou4	ugly
丑闻	chou3wen2	scandal
瞅	chou3	(dialect) to look at
出版社	chu1ban3she4	publishing house
出厂	chu1chang3	to leave the factory (of finished goods)
出丑	chu1chou3	to make a fool of oneself
出道	chu1dao4	1 to start one's career 2 (of an entertainer) to make one's debut
出发点	chu1fa1dian3	1 starting point 2 (fig.) basis 3 motive
出风头	chu1feng1tou5	1 to push oneself forward 2 to seek fame 3 to be in the limelight
出境	chu1jing4	1 to leave a country or region 2 outbound (tourism)
出局	chu1ju2	1 (of a batter) to be put out (in baseball); to be dismissed (in cricket) 2 (of a player or team) to be eliminated from a competition 3 (fig.) to be weeded out; to get the chop (in a competitive environment)
出具	chu1ju4	1 to issue (document, certificate etc) 2 to provide
出口成章	chu1kou3cheng2zhang1	1 (idiom) (of one's speech) eloquent 2 articulate
出卖	chu1mai4	1 to offer for sale; to sell 2 to sell out; to betray
出毛病	chu1mao2bing4	1 a problem appears 2 to break down
出难题	chu1nan2ti2	to raise a tough question
出人意料	chu1ren2yi4liao4	1 unexpected (idiom) 2 surprising
出任	chu1ren4	to take up a post; to start in a new job
出山	chu1shan1	1 to leave the mountain (of a hermit) 2 to come out of obscurity to a government job 3 to take a leading position
出身	chu1shen1	1 to be born of 2 to come from 3 family background 4 class origin
出示	chu1shi4	1 to show 2 to take out and show to others 3 to display
出手	chu1shou3	1 to dispose of 2 to spend (money) 3 to undertake a task
出头	chu1tou2	1 to get out of a predicament 2 to stick out 3 to take the initiative 4 remaining odd fraction after a division 5 a little more than
出土	chu1tu3	1 to dig up 2 to appear in an excavation 3 unearthed 4 to come up out of the ground
出息	chu1xi5	1 future prospects 2 profit 3 to mature 4 to grow up
出血	chu1xue4	1 to bleed; bleeding 2 (fig.) to spend money in large amounts
出演	chu1yan3	1 to appear (in a show etc) 2 an appearance (on stage etc)
出洋相	chu1yang2xiang4	to make a fool of oneself
出游	chu1you2	1 to go on a tour 2 to have an outing
出众	chu1zhong4	1 to stand out 2 outstanding
出主意	chu1zhu3yi5	1 to come up with ideas 2 to make suggestions 3 to offer advice
出资	chu1zi1	1 to fund 2 to put money into sth 3 to invest
出自	chu1zi4	to come from
出走	chu1zou3	1 to leave home 2 to go off 3 to run away
初次	chu1ci4	1 for the first time 2 first (meeting, attempt etc)
初衷	chu1zhong1	original intention
除此之外	chu2ci3zhi1wai4	1 apart from this 2 in addition to this
除去	chu2qu4	1 to eliminate 2 to remove 3 except for 4 apart from
除外	chu2wai4	1 to exclude 2 not including sth (when counting or listing) 3 except for
处方	chu3fang1	1 medical prescription 2 to write out a prescription 3 (fig.) recommendation 4 advice
处境	chu3jing4	situation (of a person)
处置	chu3zhi4	1 to handle 2 to take care of 3 to punish
储备	chu3bei4	1 to store up 2 reserves
储蓄	chu3xu4	1 to save money (in a bank) 2 savings
触动	chu4dong4	1 to touch 2 to stir up (trouble or emotions) 3 to move (sb's emotions or worry)
触犯	chu4fan4	1 to violate 2 to offend
触觉	chu4jue2	sense of touch; tactile sensation
触摸	chu4mo1	to touch
触目惊心	chu4mu4jing1xin1	1 lit. shocks the eye, astonishes the heart (idiom); shocking 2 horrible to see 3 a ghastly sight
揣	chuai1	1 to put into (one's pockets, clothes) 2 Taiwan pr. [chuǎi]
揣测	chuai3ce4	1 to guess 2 to conjecture
揣摩	chuai3mo2	1 to analyze 2 to try to figure out 3 to try to fathom
踹	chuai4	1 to kick 2 to trample 3 to tread on
川流不息	chuan1liu2bu4xi1	the stream flows without stopping (idiom); unending flow
穿过	chuan1guo4	to pass through
穿小鞋	chuan1xiao3xie2	1 lit. to make sb wear tight shoes (idiom) 2 to make life difficult for sb
穿越	chuan1yue4	1 to pass through 2 to traverse 3 to cross
穿着	chuan1zhuo2	attire; clothes; dress
传承	chuan2cheng2	1 to pass on (to future generations) 2 passed on (from former times) 3 a continued tradition 4 an inheritance
传奇	chuan2qi2	1 legendary 2 fantasy saga 3 romance 4 short stories of the Tang and Song Dynasty
传染	chuan2ran3	1 to infect 2 contagious
传染病	chuan2ran3bing4	infectious disease; contagious disease; communicable disease
传人	chuan2ren2	1 to teach 2 to impart 3 a disciple 4 descendant
传授	chuan2shou4	to impart; to pass on; to teach
传闻	chuan2wen2	rumor
船舶	chuan2bo2	1 shipping 2 boats
船桨	chuan2jiang3	oar
喘	chuan3	1 to gasp 2 to pant 3 asthma
喘息	chuan3xi1	1 to gasp for breath 2 to take a breather
串门	chuan4men2	1 to call on sb 2 to drop in 3 to visit sb's home
创伤	chuang1shang1	wound; injury; trauma
床位	chuang2wei4	1 bed (in hospital, hotel, train etc) 2 berth 3 bunk
创	chuang4	to initiate; to create; to achieve (sth for the first time)
创始人	chuang4shi3ren2	creator; founder; initiator
吹了	chui1le5	1 failed; busted; to have not succeeded 2 to have died 3 to have parted company; to have chilled (of a relationship)
吹牛	chui1niu2	1 to talk big 2 to shoot off one's mouth 3 to chat (dialect)
吹捧	chui1peng3	1 to flatter 2 to laud sb's accomplishments 3 adulation
垂	chui2	1 to hang (down) 2 droop 3 dangle 4 bend down 5 hand down 6 bequeath 7 nearly 8 almost 9 to approach
垂头丧气	chui2tou2sang4qi4	1 hanging one's head dispiritedly (idiom); dejected 2 crestfallen
捶	chui2	to beat (with a stick or one's fist); to thump; to pound
锤子	chui2zi5	hammer M: 把bǎ [把]
纯粹	chun2cui4	1 pure 2 unadulterated 3 purely 4 completely
纯洁	chun2jie2	1 pure 2 clean and honest 3 to purify
纯朴	chun2pu3	1 simple and honest 2 unsophisticated 3 guileless
醇厚	chun2hou4	1 mellow and rich 2 simple and kind
蠢	chun3	1 variant of 蠢chǔn [蠢] 2 stupid
戳	chuo1	1 to jab 2 to poke 3 to stab 4 (coll.) to sprain 5 to blunt 6 to fuck (vulgar) 7 to stand 8 to stand (sth) upright 9 stamp 10 seal
绰号	chuo4hao4	nickname
瓷	ci2	1 chinaware 2 porcelain 3 china
瓷器	ci2qi4	1 chinaware 2 porcelain
辞	ci2	1 word 2 statement; speech; lyrics 3 a form of lyric poetry, flourishing in the Song dynasty 宋朝Sòngcháo [宋朝] (CL:首shǒu [首])
辞呈	ci2cheng2	(written) resignation
辞去	ci2qu4	1 to resign 2 to quit
辞退	ci2tui4	1 to dismiss 2 to discharge 3 to fire
慈善	ci2shan4	1 benevolent 2 charitable
慈祥	ci2xiang2	1 kindly 2 benevolent (often of older person)
磁带	ci2dai4	magnetic tape M: 盘pán [盘] / 盒hé [盒]
磁卡	ci2ka3	1 magnetic card 2 IC Card (telephone)
磁盘	ci2pan2	(computer) disk
此起彼伏	ci3qi3bi3fu2	1 up here, down there (idiom); to rise and fall in succession 2 no sooner one subsides, the next arises 3 repeating continuously 4 occurring again and again (of applause, fires, waves, protests, conflicts, uprisings etc)
次日	ci4ri4	1 next day 2 the morrow
伺候	ci4hou5	to serve; to wait upon
刺耳	ci4er3	ear-piercing
刺骨	ci4gu3	1 piercing 2 cutting 3 bone-chilling 4 penetrating (cold)
刺绣	ci4xiu4	1 to embroider 2 embroidery
赐	ci4	1 (bound form) to confer; to bestow; to grant 2 (literary) gift; favor 3 Taiwan pr. [sì]
赐教	ci4jiao4	(honorific) to impart one's wisdom; to enlighten
匆匆	cong1cong1	hurriedly
匆忙	cong1mang2	1 hasty 2 hurried
葱	cong1	1 scallion 2 green onion
从今以后	cong2jin1yi3hou4	1 from now on 2 henceforward
从来不	cong2lai2bu4	never
从容	cong2rong2	1 to go easy 2 unhurried 3 calm 4 Taiwan pr. [cōngróng]
从容不迫	cong2rong2bu4po4	1 calm 2 unruffled
从头	cong2tou2	1 anew 2 from the start
从未	cong2wei4	never
从业	cong2ye4	to practice (a trade)
从早到晚	cong2zao3dao4wan3	1 from morning till night 2 from dawn to dusk 3 all day long
丛林	cong2lin2	1 jungle 2 thicket 3 forest 4 Buddhist monastery
凑	cou4	1 to gather together, pool or collect 2 to happen by chance 3 to move close to 4 to exploit an opportunity
凑合	cou4he5	1 to bring together 2 to make do in a bad situation 3 to just get by 4 to improvise 5 passable 6 not too bad
凑巧	cou4qiao3	1 fortuitously 2 luckily 3 as chance has it
粗暴	cu1bao4	crude; crass; rude; rough; harsh
粗糙	cu1cao1	1 crude 2 gruff 3 rough 4 coarse
粗鲁	cu1lu3	1 coarse 2 crude (in one's manner) 3 boorish
粗略	cu1lüe4	1 rough (not precise or accurate) 2 cursory
粗心大意	cu1xin1da4yi4	1 negligent 2 careless 3 inadvertent
促成	cu4cheng2	to facilitate; to help bring about
簇拥	cu4yong1	1 to crowd around 2 to escort
窜	cuan4	1 to flee 2 to scuttle 3 to exile or banish 4 to amend or edit
催	cui1	1 to urge 2 to press 3 to prompt 4 to rush sb 5 to hasten sth 6 to expedite
催促	cui1cu4	to urge
催眠	cui1mian2	hypnosis
摧毁	cui1hui3	to destroy; to wreck
脆弱	cui4ruo4	1 weak 2 frail
翠绿	cui4lü4	1 greenish-blue 2 emerald green
存放	cun2fang4	1 to deposit 2 to store 3 to leave in sb's care
存心	cun2xin1	deliberately
存折	cun2zhe2	1 passbook 2 bankbook
搓	cuo1	1 to rub or roll between the hands or fingers 2 to twist
